,year,state,state_abbr,county,commodity,AREA HARVESTED grain,AREA HARVESTED silage,AREA PLANTED,PRODUCTION grain,PRODUCTION silage,YIELD grain,YIELD silage
3061,2022,WISCONSIN,WI,MONROE,CORN,36100.0,19700.0,56500.0,5866000.0,424000.0,162.5,21.5
3062,2022,WISCONSIN,WI,OCONTO,CORN,37100.0,24100.0,61800.0,5608000.0,494000.0,151.2,20.5
3063,2022,WISCONSIN,WI,OTHER COUNTIES,CORN,3590.0,3110.0,7200.0,410200.0,52100.0,114.3,17.0
3064,2022,WISCONSIN,WI,OUTAGAMIE,CORN,69000.0,12000.0,81500.0,12569000.0,282000.0,182.2,23.5
3065,2022,WISCONSIN,WI,OZAUKEE,CORN,9230.0,6420.0,15800.0,1680000.0,141000.0,182.0,22.0
3066,2022,WISCONSIN,WI,PEPIN,CORN,22900.0,5810.0,29000.0,3939000.0,137000.0,172.0,23.5
3067,2022,WISCONSIN,WI,PIERCE,CORN,64400.0,16900.0,82100.0,11676000.0,372000.0,181.3,22.0
3068,2022,WISCONSIN,WI,POLK,CORN,56100.0,9450.0,66200.0,8761000.0,213000.0,156.2,22.5
3069,2022,WISCONSIN,WI,PORTAGE,CORN,37600.0,11800.0,49900.0,6557000.0,254000.0,174.4,21.5
3070,2022,WISCONSIN,WI,PRICE,CORN,1950.0,2210.0,4200.0,239000.0,38700.0,122.6,17.5
3071,2022,WISCONSIN,WI,RACINE,CORN,31800.0,1410.0,33500.0,5702000.0,28200.0,179.3,20.0
3072,2022,WISCONSIN,WI,RICHLAND,CORN,32100.0,13200.0,45700.0,5762000.0,337000.0,179.5,25.5
3073,2022,WISCONSIN,WI,ROCK,CORN,137200.0,7890.0,146500.0,28104000.0,181000.0,204.8,23.0
3074,2022,WISCONSIN,WI,RUSK,CORN,17200.0,6260.0,23700.0,2621000.0,128000.0,152.4,20.5
3075,2022,WISCONSIN,WI,SAUK,CORN,72200.0,11800.0,84800.0,12982000.0,266000.0,179.8,22.5
3076,2022,WISCONSIN,WI,SAWYER,CORN,7210.0,660.0,7900.0,1095000.0,15900.0,151.9,24.0
3077,2022,WISCONSIN,WI,SHAWANO,CORN,47500.0,32600.0,80600.0,8099000.0,702000.0,170.5,21.5
3078,2022,WISCONSIN,WI,SHEBOYGAN,CORN,29500.0,23600.0,53400.0,5024000.0,495000.0,170.3,21.0
3079,2022,WISCONSIN,WI,ST CROIX,CORN,77800.0,16900.0,95500.0,12915000.0,346000.0,166.0,20.5
3080,2022,WISCONSIN,WI,TAYLOR,CORN,24900.0,12200.0,37500.0,3464000.0,262000.0,139.1,21.5
3081,2022,WISCONSIN,WI,TREMPEALEAU,CORN,76400.0,8800.0,86000.0,12759000.0,185000.0,167.0,21.0
3082,2022,WISCONSIN,WI,VERNON,CORN,48700.0,12400.0,61500.0,8398000.0,260000.0,172.4,21.0
3083,2022,WISCONSIN,WI,WALWORTH,CORN,96300.0,5670.0,103000.0,18981000.0,139000.0,197.1,24.5
3084,2022,WISCONSIN,WI,WASHBURN,CORN,9580.0,2430.0,12200.0,1522000.0,58000.0,158.9,24.0
3085,2022,WISCONSIN,WI,WASHINGTON,CORN,21600.0,10200.0,32100.0,3786000.0,240000.0,175.3,23.5
3086,2022,WISCONSIN,WI,WAUKESHA,CORN,19100.0,450.0,19700.0,3459000.0,8600.0,181.1,19.0
3087,2022,WISCONSIN,WI,WAUPACA,CORN,36900.0,18400.0,55800.0,6469000.0,423000.0,175.3,23.0
3088,2022,WISCONSIN,WI,WAUSHARA,CORN,33200.0,3200.0,36600.0,5800000.0,67000.0,174.7,21.0
3089,2022,WISCONSIN,WI,WINNEBAGO,CORN,33600.0,15600.0,49500.0,5779000.0,320000.0,172.0,20.5
3090,2022,WISCONSIN,WI,WOOD,CORN,25300.0,11400.0,37100.0,4248000.0,251000.0,167.9,22.0
3091,2023,ALABAMA,AL,BALDWIN,CORN,8900.0,,9000.0,1648000.0,,185.2,
3092,2023,ALABAMA,AL,BARBOUR,CORN,2140.0,,2200.0,400000.0,,186.9,
3093,2023,ALABAMA,AL,BLOUNT,CORN,2130.0,,2200.0,313000.0,,146.9,
3094,2023,ALABAMA,AL,CALHOUN,CORN,2130.0,,2200.0,384000.0,,180.3,
3095,2023,ALABAMA,AL,CHEROKEE,CORN,4080.0,,4200.0,625000.0,,153.2,
3096,2023,ALABAMA,AL,CHILTON,CORN,740.0,,900.0,122100.0,,165.0,
3097,2023,ALABAMA,AL,COFFEE,CORN,7070.0,,7300.0,785000.0,,111.0,
3098,2023,ALABAMA,AL,COLBERT,CORN,15700.0,,16200.0,2700000.0,,172.0,
3099,2023,ALABAMA,AL,COVINGTON,CORN,4240.0,,4400.0,594000.0,,140.1,
3100,2023,ALABAMA,AL,CULLMAN,CORN,3110.0,,3200.0,544000.0,,174.9,
3101,2023,ALABAMA,AL,DALE,CORN,1940.0,,2000.0,275000.0,,141.8,
3102,2023,ALABAMA,AL,DALLAS,CORN,3700.0,,3800.0,492000.0,,133.0,
3103,2023,ALABAMA,AL,DE KALB,CORN,12600.0,,13000.0,2211000.0,,175.5,
3104,2023,ALABAMA,AL,ELMORE,CORN,3200.0,,3300.0,428000.0,,133.8,
3105,2023,ALABAMA,AL,ESCAMBIA,CORN,8700.0,,9000.0,1454000.0,,167.1,
3106,2023,ALABAMA,AL,ETOWAH,CORN,3200.0,,3300.0,451000.0,,140.9,
3107,2023,ALABAMA,AL,FAYETTE,CORN,1260.0,,1300.0,170900.0,,135.6,
3108,2023,ALABAMA,AL,FRANKLIN,CORN,4080.0,,4200.0,658000.0,,161.3,
3109,2023,ALABAMA,AL,GENEVA,CORN,10700.0,,10800.0,1451000.0,,135.6,
3110,2023,ALABAMA,AL,HENRY,CORN,2810.0,,2900.0,449000.0,,159.8,
3111,2023,ALABAMA,AL,HOUSTON,CORN,2300.0,,2400.0,383000.0,,166.5,
3112,2023,ALABAMA,AL,JACKSON,CORN,23500.0,,23900.0,3860000.0,,164.3,
3113,2023,ALABAMA,AL,LAUDERDALE,CORN,21400.0,,21800.0,3330000.0,,155.6,
3114,2023,ALABAMA,AL,LAWRENCE,CORN,29400.0,,30100.0,5054000.0,,171.9,
3115,2023,ALABAMA,AL,LIMESTONE,CORN,26300.0,,26900.0,4794000.0,,182.3,
3116,2023,ALABAMA,AL,MACON,CORN,2330.0,,2400.0,323000.0,,138.6,
3117,2023,ALABAMA,AL,MADISON,CORN,32400.0,,33100.0,6520000.0,,201.2,
3118,2023,ALABAMA,AL,MARENGO,CORN,3210.0,,3300.0,370000.0,,115.3,
3119,2023,ALABAMA,AL,MARION,CORN,2420.0,,2500.0,342000.0,,141.3,
3120,2023,ALABAMA,AL,MARSHALL,CORN,6310.0,,6500.0,1099000.0,,174.2,
3121,2023,ALABAMA,AL,MONROE,CORN,6020.0,,6200.0,1106000.0,,183.7,
3122,2023,ALABAMA,AL,MORGAN,CORN,5530.0,,5700.0,979000.0,,177.0,
3123,2023,ALABAMA,AL,OTHER COUNTIES,CORN,34580.0,,37500.0,4967600.0,,143.7,
3124,2023,ALABAMA,AL,PERRY,CORN,5920.0,,6100.0,609000.0,,102.9,
3125,2023,ALABAMA,AL,PIKE,CORN,4080.0,,4200.0,595000.0,,145.8,
3126,2023,ALABAMA,AL,RANDOLPH,CORN,1040.0,,1100.0,155400.0,,149.4,
3127,2023,ALABAMA,AL,TALLADEGA,CORN,8400.0,,8400.0,1430000.0,,170.2,
3128,2023,ALABAMA,AL,TUSCALOOSA,CORN,2430.0,,2500.0,408000.0,,167.9,
3129,2023,ARKANSAS,AR,ARKANSAS,CORN,56400.0,,57400.0,10400000.0,,184.4,
3130,2023,ARKANSAS,AR,ASHLEY,CORN,41400.0,,41900.0,7349000.0,,177.5,
3131,2023,ARKANSAS,AR,CHICOT,CORN,42500.0,,43200.0,7591000.0,,178.6,
3132,2023,ARKANSAS,AR,CLAY,CORN,40800.0,,41300.0,7465000.0,,183.0,
3133,2023,ARKANSAS,AR,CRITTENDEN,CORN,21200.0,,21700.0,4011000.0,,189.2,
3134,2023,ARKANSAS,AR,CROSS,CORN,25800.0,,26300.0,4941000.0,,191.5,
3135,2023,ARKANSAS,AR,DESHA,CORN,37600.0,,38100.0,7230000.0,,192.3,
3136,2023,ARKANSAS,AR,DREW,CORN,14500.0,,14800.0,2783000.0,,191.9,
3137,2023,ARKANSAS,AR,GREENE,CORN,27200.0,,27700.0,5201000.0,,191.2,
3138,2023,ARKANSAS,AR,JACKSON,CORN,19500.0,,19900.0,3627000.0,,186.0,
3139,2023,ARKANSAS,AR,JEFFERSON,CORN,34200.0,,34600.0,6012000.0,,175.8,
3140,2023,ARKANSAS,AR,LEE,CORN,50500.0,,51700.0,9706000.0,,192.2,
3141,2023,ARKANSAS,AR,LINCOLN,CORN,19900.0,,20100.0,3616000.0,,181.7,
3142,2023,ARKANSAS,AR,LONOKE,CORN,39400.0,,40600.0,6836000.0,,173.5,
3143,2023,ARKANSAS,AR,MISSISSIPPI,CORN,29100.0,,29500.0,5593000.0,,192.2,
3144,2023,ARKANSAS,AR,MONROE,CORN,30700.0,,31700.0,5053000.0,,164.6,
3145,2023,ARKANSAS,AR,OTHER COUNTIES,CORN,135600.0,,142400.0,24356000.0,,179.6,
3146,2023,ARKANSAS,AR,PHILLIPS,CORN,41200.0,,42100.0,7807000.0,,189.5,
3147,2023,ARKANSAS,AR,POINSETT,CORN,35400.0,,35900.0,6662000.0,,188.2,
3148,2023,ARKANSAS,AR,PRAIRIE,CORN,26200.0,,26800.0,5038000.0,,192.3,
3149,2023,ARKANSAS,AR,SAINT FRANCIS,CORN,29000.0,,29500.0,5391000.0,,185.9,
3150,2023,ARKANSAS,AR,WHITE,CORN,8150.0,,8400.0,1522000.0,,186.7,
3151,2023,ARKANSAS,AR,WOODRUFF,CORN,21600.0,,22000.0,3376000.0,,156.3,
3152,2023,ARKANSAS,AR,YELL,CORN,2150.0,,2400.0,324000.0,,150.7,
3153,2023,CALIFORNIA,CA,COLUSA,CORN,880.0,,900.0,187000.0,,212.5,
3154,2023,CALIFORNIA,CA,FRESNO,CORN,,22700.0,,,488000.0,,21.5
3155,2023,CALIFORNIA,CA,GLENN,CORN,2450.0,2170.0,4700.0,409000.0,51000.0,166.9,23.5
3156,2023,CALIFORNIA,CA,KERN,CORN,,36100.0,,,717000.0,,20.0
3157,2023,CALIFORNIA,CA,KINGS,CORN,,45300.0,,,1110000.0,,24.5
3158,2023,CALIFORNIA,CA,MADERA,CORN,,9140.0,,,274000.0,,30.0
3159,2023,CALIFORNIA,CA,MERCED,CORN,,63700.0,,,1752000.0,,27.5
3160,2023,CALIFORNIA,CA,OTHER COUNTIES,CORN,17430.0,7930.0,339600.0,2598000.0,179000.0,149.1,22.5
3161,2023,CALIFORNIA,CA,SACRAMENTO,CORN,4350.0,8730.0,13300.0,877000.0,231000.0,201.6,26.5
3162,2023,CALIFORNIA,CA,SAN JOAQUIN,CORN,8950.0,24100.0,33600.0,1851000.0,639000.0,206.8,26.5
3163,2023,CALIFORNIA,CA,STANISLAUS,CORN,,20000.0,,,550000.0,,27.5
3164,2023,CALIFORNIA,CA,TULARE,CORN,,109700.0,,,3100000.0,,28.5
3165,2023,CALIFORNIA,CA,YOLO,CORN,5940.0,,7900.0,1198000.0,,201.7,
3166,2023,CALIFORNIA,CA,YUBA,CORN,,430.0,,,9000.0,,21.0
3167,2023,COLORADO,CO,BENT,CORN,3520.0,,5200.0,516000.0,,146.6,
3168,2023,COLORADO,CO,BOULDER,CORN,1230.0,,2300.0,172300.0,,140.1,
3169,2023,COLORADO,CO,DELTA,CORN,3890.0,,4400.0,899000.0,,231.1,
3170,2023,COLORADO,CO,ELBERT,CORN,8480.0,,9200.0,398000.0,,46.9,
3171,2023,COLORADO,CO,KIOWA,CORN,20200.0,,22200.0,1604000.0,,79.4,
3172,2023,COLORADO,CO,KIT CARSON,CORN,192200.0,,236000.0,18157000.0,,94.5,
3173,2023,COLORADO,CO,LARIMER,CORN,1940.0,,12100.0,378000.0,,194.8,
3174,2023,COLORADO,CO,LOGAN,CORN,79000.0,,94500.0,12008000.0,,152.0,
3175,2023,COLORADO,CO,MORGAN,CORN,24200.0,,59100.0,4712000.0,,194.7,
3176,2023,COLORADO,CO,OTHER COUNTIES,CORN,196360.0,,232500.0,18436700.0,,93.9,
3177,2023,COLORADO,CO,PHILLIPS,CORN,96900.0,,114500.0,11122000.0,,114.8,
3178,2023,COLORADO,CO,PROWERS,CORN,7960.0,,15300.0,1275000.0,,160.2,
3179,2023,COLORADO,CO,PUEBLO,CORN,2820.0,,4100.0,538000.0,,190.8,
3180,2023,COLORADO,CO,SEDGWICK,CORN,65400.0,,71100.0,7462000.0,,114.1,
3181,2023,COLORADO,CO,WASHINGTON,CORN,98900.0,,108000.0,8760000.0,,88.6,
3182,2023,COLORADO,CO,WELD,CORN,35000.0,,108000.0,7392000.0,,211.2,
3183,2023,COLORADO,CO,YUMA,CORN,177000.0,,231500.0,30000000.0,,169.5,
3184,2023,DELAWARE,DE,KENT,CORN,56100.0,,57000.0,10911000.0,,194.5,
3185,2023,DELAWARE,DE,NEW CASTLE,CORN,16700.0,,17000.0,3200000.0,,191.6,
3186,2023,DELAWARE,DE,SUSSEX,CORN,99200.0,,101000.0,18397000.0,,185.5,
3187,2023,GEORGIA,GA,BAKER,CORN,9810.0,,10300.0,1876000.0,,191.2,
3188,2023,GEORGIA,GA,BANKS,CORN,290.0,,300.0,45100.0,,155.5,
3189,2023,GEORGIA,GA,BERRIEN,CORN,8300.0,,8500.0,1384000.0,,166.7,
3190,2023,GEORGIA,GA,BROOKS,CORN,3840.0,,8400.0,675000.0,,175.8,
3191,2023,GEORGIA,GA,BULLOCH,CORN,3550.0,,4600.0,504000.0,,142.0,
3192,2023,GEORGIA,GA,BURKE,CORN,22900.0,,24300.0,4135000.0,,180.6,
3193,2023,GEORGIA,GA,CALHOUN,CORN,12000.0,,12100.0,2529000.0,,210.8,
3194,2023,GEORGIA,GA,CLAY,CORN,3030.0,,3100.0,584000.0,,192.7,
3195,2023,GEORGIA,GA,COFFEE,CORN,7520.0,,7700.0,1184000.0,,157.4,
3196,2023,GEORGIA,GA,COLQUITT,CORN,4890.0,,5400.0,947000.0,,193.7,
3197,2023,GEORGIA,GA,COOK,CORN,4380.0,,4700.0,795000.0,,181.5,
3198,2023,GEORGIA,GA,EARLY,CORN,10300.0,,10400.0,1787000.0,,173.5,
3199,2023,GEORGIA,GA,EMANUEL,CORN,3560.0,,3800.0,610000.0,,171.3,
3200,2023,GEORGIA,GA,FLOYD,CORN,3030.0,,3100.0,366000.0,,120.8,
3201,2023,GEORGIA,GA,FRANKLIN,CORN,590.0,,600.0,95700.0,,162.2,
3202,2023,GEORGIA,GA,GORDON,CORN,2440.0,,2500.0,412000.0,,168.9,
3203,2023,GEORGIA,GA,GRADY,CORN,8300.0,,8500.0,1479000.0,,178.2,
3204,2023,GEORGIA,GA,HALL,CORN,610.0,,1200.0,78700.0,,129.0,
3205,2023,GEORGIA,GA,IRWIN,CORN,12400.0,,12500.0,2448000.0,,197.4,
3206,2023,GEORGIA,GA,JEFF DAVIS,CORN,6050.0,,6500.0,919000.0,,151.9,
3207,2023,GEORGIA,GA,JEFFERSON,CORN,15200.0,,15600.0,3000000.0,,197.4,
3208,2023,GEORGIA,GA,JENKINS,CORN,4970.0,,5100.0,904000.0,,181.9,
3209,2023,GEORGIA,GA,JOHNSON,CORN,2970.0,,3200.0,494000.0,,166.3,
3210,2023,GEORGIA,GA,LAURENS,CORN,7150.0,,7400.0,1216000.0,,170.1,
3211,2023,GEORGIA,GA,LOWNDES,CORN,650.0,,700.0,101400.0,,156.0,
3212,2023,GEORGIA,GA,MACON,CORN,6490.0,,11400.0,1263000.0,,194.6,
3213,2023,GEORGIA,GA,MILLER,CORN,16700.0,,16800.0,3204000.0,,191.9,
3214,2023,GEORGIA,GA,OTHER COUNTIES,CORN,152970.0,,174900.0,25291800.0,,165.3,
3215,2023,GEORGIA,GA,PIERCE,CORN,7510.0,,7700.0,1297000.0,,172.7,
3216,2023,GEORGIA,GA,RABUN,CORN,180.0,,200.0,21700.0,,120.6,
3217,2023,GEORGIA,GA,RANDOLPH,CORN,11900.0,,12200.0,2005000.0,,168.5,
3218,2023,GEORGIA,GA,SCREVEN,CORN,9360.0,,9600.0,1560000.0,,166.7,
3219,2023,GEORGIA,GA,SUMTER,CORN,21600.0,,22100.0,4098000.0,,189.7,
3220,2023,GEORGIA,GA,TATTNALL,CORN,4010.0,,5200.0,705000.0,,175.8,
3221,2023,GEORGIA,GA,TAYLOR,CORN,980.0,,1000.0,101900.0,,104.0,
3222,2023,GEORGIA,GA,TERRELL,CORN,18100.0,,18200.0,2939000.0,,162.4,
3223,2023,GEORGIA,GA,THOMAS,CORN,1810.0,,2900.0,315000.0,,174.0,
3224,2023,GEORGIA,GA,TIFT,CORN,4390.0,,4500.0,825000.0,,187.9,
3225,2023,GEORGIA,GA,TURNER,CORN,5430.0,,5600.0,798000.0,,147.0,
3226,2023,GEORGIA,GA,WALKER,CORN,2730.0,,2800.0,425000.0,,155.7,
3227,2023,GEORGIA,GA,WALTON,CORN,290.0,,400.0,23700.0,,81.7,
3228,2023,GEORGIA,GA,WARE,CORN,1260.0,,2700.0,165000.0,,131.0,
3229,2023,GEORGIA,GA,WASHINGTON,CORN,6350.0,,6500.0,1285000.0,,202.4,
3230,2023,GEORGIA,GA,WILCOX,CORN,2180.0,,2600.0,406000.0,,186.2,
3231,2023,GEORGIA,GA,WORTH,CORN,7030.0,,7200.0,1262000.0,,179.5,
3232,2023,IDAHO,ID,BINGHAM,CORN,2750.0,,11500.0,506000.0,,184.0,
3233,2023,IDAHO,ID,CANYON,CORN,20000.0,,35000.0,4400000.0,,220.0,
3234,2023,IDAHO,ID,FRANKLIN,CORN,650.0,,5800.0,105000.0,,161.5,
3235,2023,IDAHO,ID,GEM,CORN,4200.0,,4800.0,920000.0,,219.0,
3236,2023,IDAHO,ID,GOODING,CORN,9300.0,,37000.0,1815000.0,,195.2,
3237,2023,IDAHO,ID,LINCOLN,CORN,3690.0,,15600.0,711000.0,,192.7,
3238,2023,IDAHO,ID,OTHER COUNTIES,CORN,46040.0,,155900.0,9059000.0,,196.8,
3239,2023,IDAHO,ID,OWYHEE,CORN,11000.0,,25000.0,2370000.0,,215.5,
3240,2023,IDAHO,ID,PAYETTE,CORN,1800.0,,7100.0,369000.0,,205.0,
3241,2023,IDAHO,ID,POWER,CORN,5100.0,,8000.0,955000.0,,187.3,
3242,2023,IDAHO,ID,TWIN FALLS,CORN,8000.0,,51000.0,1575000.0,,196.9,
3243,2023,IDAHO,ID,WASHINGTON,CORN,2470.0,,3300.0,560000.0,,226.7,
3244,2023,ILLINOIS,IL,ADAMS,CORN,152100.0,,154000.0,28245000.0,,185.7,
3245,2023,ILLINOIS,IL,BOND,CORN,74300.0,,75500.0,14451000.0,,194.5,
3246,2023,ILLINOIS,IL,BOONE,CORN,69700.0,,70500.0,14825000.0,,212.7,
3247,2023,ILLINOIS,IL,BROWN,CORN,38600.0,,39100.0,7427000.0,,192.4,
3248,2023,ILLINOIS,IL,BUREAU,CORN,249000.0,,252000.0,55652000.0,,223.5,
3249,2023,ILLINOIS,IL,CALHOUN,CORN,21100.0,,21300.0,4165000.0,,197.4,
3250,2023,ILLINOIS,IL,CARROLL,CORN,125500.0,,127000.0,28803000.0,,229.5,
3251,2023,ILLINOIS,IL,CASS,CORN,79600.0,,80700.0,17178000.0,,215.8,
3252,2023,ILLINOIS,IL,CHAMPAIGN,CORN,264500.0,,267500.0,57714000.0,,218.2,
3253,2023,ILLINOIS,IL,CHRISTIAN,CORN,197800.0,,200000.0,42883000.0,,216.8,
3254,2023,ILLINOIS,IL,CLARK,CORN,91900.0,,93200.0,18803000.0,,204.6,
3255,2023,ILLINOIS,IL,CLAY,CORN,78900.0,,79800.0,14068000.0,,178.3,
3256,2023,ILLINOIS,IL,CLINTON,CORN,95100.0,,100000.0,14893000.0,,156.6,
3257,2023,ILLINOIS,IL,COLES,CORN,115900.0,,117500.0,25649000.0,,221.3,
3258,2023,ILLINOIS,IL,CRAWFORD,CORN,83500.0,,84700.0,16224000.0,,194.3,
3259,2023,ILLINOIS,IL,CUMBERLAND,CORN,68300.0,,69800.0,14111000.0,,206.6,
3260,2023,ILLINOIS,IL,DE KALB,CORN,190800.0,,194000.0,42509000.0,,222.8,
3261,2023,ILLINOIS,IL,DOUGLAS,CORN,111400.0,,113000.0,23572000.0,,211.6,
3262,2023,ILLINOIS,IL,EDGAR,CORN,159800.0,,161500.0,33318000.0,,208.5,
3263,2023,ILLINOIS,IL,EDWARDS,CORN,43700.0,,44300.0,8076000.0,,184.8,
3264,2023,ILLINOIS,IL,EFFINGHAM,CORN,85500.0,,86900.0,15903000.0,,186.0,
3265,2023,ILLINOIS,IL,FAYETTE,CORN,122500.0,,124000.0,21095000.0,,172.2,
3266,2023,ILLINOIS,IL,FORD,CORN,136600.0,,138000.0,30503000.0,,223.3,
3267,2023,ILLINOIS,IL,FRANKLIN,CORN,39400.0,,39900.0,6844000.0,,173.7,
3268,2023,ILLINOIS,IL,FULTON,CORN,132800.0,,134500.0,26719000.0,,201.2,
3269,2023,ILLINOIS,IL,GREENE,CORN,107500.0,,109000.0,21887000.0,,203.6,
3270,2023,ILLINOIS,IL,HANCOCK,CORN,162100.0,,164000.0,33101000.0,,204.2,
3271,2023,ILLINOIS,IL,HENDERSON,CORN,91600.0,,92800.0,21041000.0,,229.7,
3272,2023,ILLINOIS,IL,HENRY,CORN,225500.0,,228000.0,50399000.0,,223.5,
3273,2023,ILLINOIS,IL,IROQUOIS,CORN,313000.0,,316500.0,67765000.0,,216.5,
3274,2023,ILLINOIS,IL,JACKSON,CORN,34400.0,,35400.0,5683000.0,,165.2,
3275,2023,ILLINOIS,IL,JASPER,CORN,103600.0,,105000.0,19870000.0,,191.8,
3276,2023,ILLINOIS,IL,JEFFERSON,CORN,54700.0,,55400.0,8517000.0,,155.7,
3277,2023,ILLINOIS,IL,JERSEY,CORN,56200.0,,57000.0,11347000.0,,201.9,
3278,2023,ILLINOIS,IL,JO DAVIESS,CORN,93200.0,,96800.0,19684000.0,,211.2,
3279,2023,ILLINOIS,IL,JOHNSON,CORN,9120.0,,9300.0,1456000.0,,159.6,
3280,2023,ILLINOIS,IL,KANE,CORN,72800.0,,73800.0,15222000.0,,209.1,
3281,2023,ILLINOIS,IL,KANKAKEE,CORN,170600.0,,172500.0,35400000.0,,207.5,
3282,2023,ILLINOIS,IL,KENDALL,CORN,70600.0,,71600.0,14558000.0,,206.2,
3283,2023,ILLINOIS,IL,KNOX,CORN,152100.0,,154000.0,33310000.0,,219.0,
3284,2023,ILLINOIS,IL,LA SALLE,CORN,277500.0,,280500.0,55403000.0,,199.7,
3285,2023,ILLINOIS,IL,LAKE,CORN,8970.0,,9100.0,1730000.0,,192.9,
3286,2023,ILLINOIS,IL,LAWRENCE,CORN,77600.0,,78700.0,14458000.0,,186.3,
3287,2023,ILLINOIS,IL,LEE,CORN,231500.0,,234000.0,48083000.0,,207.7,
3288,2023,ILLINOIS,IL,LIVINGSTON,CORN,289500.0,,292500.0,63716000.0,,220.1,
3289,2023,ILLINOIS,IL,LOGAN,CORN,175200.0,,177000.0,36985000.0,,211.1,
3290,2023,ILLINOIS,IL,MACON,CORN,137000.0,,138500.0,30865000.0,,225.3,
3291,2023,ILLINOIS,IL,MACOUPIN,CORN,175800.0,,178000.0,35037000.0,,199.3,
3292,2023,ILLINOIS,IL,MADISON,CORN,107200.0,,108500.0,20293000.0,,189.3,
3293,2023,ILLINOIS,IL,MARION,CORN,85000.0,,86100.0,13413000.0,,157.8,
3294,2023,ILLINOIS,IL,MASON,CORN,124300.0,,126000.0,25867000.0,,208.1,
3295,2023,ILLINOIS,IL,MASSAC,CORN,24500.0,,24800.0,4285000.0,,174.9,
3296,2023,ILLINOIS,IL,MCDONOUGH,CORN,130900.0,,132500.0,29348000.0,,224.2,
3297,2023,ILLINOIS,IL,MCLEAN,CORN,315000.0,,318500.0,70336000.0,,223.3,
3298,2023,ILLINOIS,IL,MENARD,CORN,76500.0,,77500.0,16402000.0,,214.4,
3299,2023,ILLINOIS,IL,MERCER,CORN,137300.0,,139000.0,31112000.0,,226.6,
3300,2023,ILLINOIS,IL,MONROE,CORN,49900.0,,50500.0,7685000.0,,154.0,
3301,2023,ILLINOIS,IL,MONTGOMERY,CORN,155200.0,,157000.0,31444000.0,,202.6,
3302,2023,ILLINOIS,IL,MORGAN,CORN,128900.0,,130500.0,25806000.0,,200.2,
3303,2023,ILLINOIS,IL,MOULTRIE,CORN,83900.0,,84900.0,18500000.0,,220.5,
3304,2023,ILLINOIS,IL,OGLE,CORN,215000.0,,218000.0,46612000.0,,216.8,
3305,2023,ILLINOIS,IL,OTHER COUNTIES,CORN,680620.0,,689500.0,141941000.0,,208.5,
3306,2023,ILLINOIS,IL,PEORIA,CORN,102800.0,,104000.0,22616000.0,,220.0,
3307,2023,ILLINOIS,IL,PERRY,CORN,50900.0,,51600.0,8409000.0,,165.2,
3308,2023,ILLINOIS,IL,PIATT,CORN,123800.0,,125000.0,27632000.0,,223.2,
3309,2023,ILLINOIS,IL,PIKE,CORN,153600.0,,155500.0,29153000.0,,189.8,
3310,2023,ILLINOIS,IL,POPE,CORN,7590.0,,7700.0,1224000.0,,161.3,
3311,2023,ILLINOIS,IL,PULASKI,CORN,16000.0,,16200.0,2587000.0,,161.7,
3312,2023,ILLINOIS,IL,PUTNAM,CORN,30800.0,,31200.0,6582000.0,,213.7,
3313,2023,ILLINOIS,IL,RANDOLPH,CORN,63800.0,,64600.0,10316000.0,,161.7,
3314,2023,ILLINOIS,IL,RICHLAND,CORN,73200.0,,75300.0,14091000.0,,192.5,
3315,2023,ILLINOIS,IL,ROCK ISLAND,CORN,66900.0,,67800.0,14644000.0,,218.9,
3316,2023,ILLINOIS,IL,SALINE,CORN,51000.0,,51700.0,8685000.0,,170.3,
3317,2023,ILLINOIS,IL,SANGAMON,CORN,198700.0,,201000.0,43933000.0,,221.1,
3318,2023,ILLINOIS,IL,SCHUYLER,CORN,62100.0,,62800.0,11724000.0,,188.8,
3319,2023,ILLINOIS,IL,SCOTT,CORN,49700.0,,50400.0,9756000.0,,196.3,
3320,2023,ILLINOIS,IL,SHELBY,CORN,165600.0,,167500.0,32557000.0,,196.6,
3321,2023,ILLINOIS,IL,ST CLAIR,CORN,93300.0,,94400.0,16234000.0,,174.0,
3322,2023,ILLINOIS,IL,STARK,CORN,85300.0,,86400.0,19969000.0,,234.1,
3323,2023,ILLINOIS,IL,STEPHENSON,CORN,157700.0,,163500.0,34221000.0,,217.0,
3324,2023,ILLINOIS,IL,TAZEWELL,CORN,140000.0,,141500.0,31079000.0,,222.0,
3325,2023,ILLINOIS,IL,UNION,CORN,12300.0,,12500.0,1750000.0,,142.3,
3326,2023,ILLINOIS,IL,VERMILION,CORN,215000.0,,217500.0,43903000.0,,204.2,
3327,2023,ILLINOIS,IL,WABASH,CORN,49500.0,,50200.0,9113000.0,,184.1,
3328,2023,ILLINOIS,IL,WASHINGTON,CORN,101300.0,,104500.0,18092000.0,,178.6,
3329,2023,ILLINOIS,IL,WAYNE,CORN,125100.0,,126500.0,23156000.0,,185.1,
3330,2023,ILLINOIS,IL,WHITE,CORN,94100.0,,95300.0,16091000.0,,171.0,
3331,2023,ILLINOIS,IL,WHITESIDE,CORN,210500.0,,213000.0,42374000.0,,201.3,
3332,2023,ILLINOIS,IL,WILL,CORN,89700.0,,91000.0,17509000.0,,195.2,
3333,2023,ILLINOIS,IL,WILLIAMSON,CORN,20600.0,,20800.0,3508000.0,,170.3,
